0,0,51925705,-170.81,0
0,0,51925925,-170.91,0
0,0,51926155,-170.72,0
0,0,51926375,-170.85,0
0,0,51926595,-170.36,0
-0.04469830291322,-0.0196329917108811,51926825,-170.39,0.420660271628829
-0.148448487555435,-0.0652035476901002,51927065,-170.41,0.543769071439289
-0.269398161638374,-0.118328695490774,51927285,-170.49,0.619349295493585
-0.395691479026667,-0.173800950404745,51927515,-171.2,0.598876797894633
-0.505903825043144,-0.222209904095429,51927735,-173.29,0.568781448230424
-0.615811370581157,-0.270484979207351,51927955,-176.71,0.533907974288835
-0.722218030799501,-0.317222348232415,51928185,179.25,0.500366562853998
-0.818329863019409,-0.359437883997934,51928405,173.32,0.491955786136042
-0.917847220620939,-0.403149240571648,51928635,165.66,0.444515455541635
-1.00460058129301,-0.441254222191927,51928855,157.39,0.418879020478639
-1.08969054246998,-0.478628583042045,51929075,150.09,0.433490225575089
-1.18093410157122,-0.518705810201739,51929305,143.76,0.440124886439916
-1.26122972031548,-0.553974335279453,51929525,137.29,0.381468723878742
-1.33412398283901,-0.585991936812867,51929745,131.44,0.349870798175834
-1.40534165475284,-0.61727312359678,51929975,124.97,0.326455248750034
-1.47447928611766,-0.647640686905188,51930195,118.94,0.382471657424356
-1.55886952417857,-0.684707705927045,51930435,111.9,0.397374746831507
-1.64359493593801,-0.721921944463204,51930665,105.45,0.414943244447296
-1.72582443918269,-0.758039896384711,51930885,98.13,0.410807597492672
-1.82604514581156,-0.802060187408363,51931105,89.64,0.517268717194287
-1.91646555001999,-0.841775857369371,51931335,78.75,0.498953240574172
-2.01550727975358,-0.885278302253377,51931555,67.26,0.49313294853557
-2.12584185777551,-0.933740944334748,51931785,54.85,0.548776597560387
-2.23227291396744,-0.9804890288885,51932005,42.02,0.481702714629117
-2.32913740631921,-1.02303515819263,51932225,30.91,0.497147801167129
-2.43562792917581,-1.06980936249721,51932455,18.24,0.518352910690816
-2.53162716811765,-1.11197544352394,51932675,6.71,0.54526771842264
-2.64894449346426,-1.16350514210208,51932896,-2.01,0.626805661362536
-2.8080521453613,-1.23339055177629,51933126,-8.49,0.86094403373573
-2.98131333931095,-1.30949267116179,51933346,-12.74,0.855286784335426
-3.15813487960893,-1.38715861390944,51933586,-20.26,0.760123478378941
-3.28680846778558,-1.44367636347559,51933806,-27.86,0.611765426569174
-3.41036477278867,-1.49794643087977,51934036,-34.3,0.576538462969084
-3.52703508424072,-1.54919193928512,51934256,-42.47,0.588543964042334
-3.65341907047856,-1.60470401899456,51934486,-48.81,0.68782137029784
-3.76944926389036,-1.65566836611728,51934706,-58.72,0.542397573616819
-3.88079426331029,-1.7045748191185,51934926,-69.34,0.524453766706794
-3.98757375768994,-1.75147594939447,51935156,-80.42,0.503063819549611
-4.0892169452649,-1.79612104169251,51935376,-92.13,0.512445449006607
-4.19213145402828,-1.84132454083662,51935606,-101.74,0.494661813562533
-4.29019053484819,-1.88439537340608,51935826,-111.16,0.488602536186088
-4.3894122865195,-1.92797688995456,51936046,-120.9,0.502961508420965
-4.49117948102421,-1.9726764502495,51936276,-131.97,0.488313108284309
-4.58523556394042,-2.01398903206803,51936496,-142.22,0.496548888044551
-4.68325960935506,-2.05704447591405,51936726,-152.14,0.421233475882454
-4.76703442722979,-2.09384118177799,51936956,-161.08,0.372028843460833
-4.84593523448974,-2.12849705893565,51937186,-168.98,0.385752883622818
-4.92112520993548,-2.16152301447435,51937406,-175.19,0.362194161819843
-4.99613886007255,-2.19447152203186,51937636,179.18,0.354789719088428
-5.06643663891262,-2.22534866096799,51937856,175.01,0.345351450482598
-5.13563002412054,-2.25574071323163,51938076,174.57,0.354993430977662
-5.20961268121603,-2.28823637411443,51938306,175.02,0.354993430977662
-5.27430657085419,-2.31665209722313,51938526,176.3,0.319723560039546